profile_id,module_path,invocation_index,shape,dtype,epsilon,elementwise_affine,input_sha256,output_sha256,input_stats,output_stats
action_dit_adaln_norm1,action_head.model.transformer_blocks.4.norm1.norm,100,"[1, 41, 1536]",bfloat16,1e-05,False,0b75f2a5ce394cdcbc158158360298c633eb41419e31a9b73269980fb13e062e,94b2a84f58e6c0734d7c812762a499d25bc0d58d3dacc179a475bec8af0d722b,"{""inf_count"": 0, ""max"": 272.0, ""mean"": 0.13670718669891357, ""min"": -235.0, ""nan_count"": 0, ""std"": 6.37111234664917, ""zero_count"": 13}","{""inf_count"": 0, ""max"": 20.25, ""mean"": -2.861507653051376e-07, ""min"": -14.125, ""nan_count"": 0, ""std"": 1.0000332593917847, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.4.norm3,100,"[1, 41, 1536]",bfloat16,1e-05,False,42bbc2ece87e9cfc94583fc5b45a9876c3cba6b19a26ac20d66ade99ca24d003,22a1a1e0f6f3cdf25d03102b6b250edb4980445c825d10b7da20c7c033db1b21,"{""inf_count"": 0, ""max"": 274.0, ""mean"": 0.13086067140102386, ""min"": -237.0, ""nan_count"": 0, ""std"": 6.4504852294921875, ""zero_count"": 7}","{""inf_count"": 0, ""max"": 20.125, ""mean"": 2.5491888209216995e-06, ""min"": -14.125, ""nan_count"": 0, ""std"": 0.9999426007270813, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.5.norm1.norm,101,"[1, 41, 1536]",bfloat16,1e-05,False,c91371339e2d0706eda8f7c4c16e311c916f0882c50eeae25be0fb8889ccb41e,2c2c04219bc22f13de58067cabda098b7ac3f4b66f78f8b268272a71bc332000,"{""inf_count"": 0, ""max"": 336.0, ""mean"": 0.14612622559070587, ""min"": -300.0, ""nan_count"": 0, ""std"": 7.548913955688477, ""zero_count"": 11}","{""inf_count"": 0, ""max"": 20.0, ""mean"": -2.0238926481397357e-06, ""min"": -14.125, ""nan_count"": 0, ""std"": 1.0000630617141724, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.5.norm3,101,"[1, 41, 1536]",bfloat16,1e-05,False,4935467536116c6e7cafc3e17806c76de5d7ca6e943210683d4d3269bfbaba1a,39e72b170f196597ed2c1a79662393ba737686795d4ad652729ef71a4a3150a0,"{""inf_count"": 0, ""max"": 328.0, ""mean"": 0.15527014434337616, ""min"": -296.0, ""nan_count"": 0, ""std"": 7.315795421600342, ""zero_count"": 36}","{""inf_count"": 0, ""max"": 19.75, ""mean"": -1.8708832385527785e-06, ""min"": -14.125, ""nan_count"": 0, ""std"": 1.0000258684158325, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.6.norm1.norm,102,"[1, 41, 1536]",bfloat16,1e-05,False,6a4923bc3abe0ed658671f29dd5a1951d622dd05fd5f7e23828a12e283c440d1,b8d74f451d0095aeefb9a5c038c621fdd900e19f8a8fd8c26f6c498c9fa8d2a3,"{""inf_count"": 0, ""max"": 372.0, ""mean"": 0.16557444632053375, ""min"": -334.0, ""nan_count"": 0, ""std"": 7.78748083114624, ""zero_count"": 15}","{""inf_count"": 0, ""max"": 20.125, ""mean"": -8.472824447380845e-06, ""min"": -14.0625, ""nan_count"": 0, ""std"": 0.9999901652336121, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.6.norm3,102,"[1, 41, 1536]",bfloat16,1e-05,False,775c7641b3ae1367e083a42cd6d57ffb293d28fb6380e33b70bb648f64d668cf,902662f6f1b57b50ec48705491646394144d1a04195d99f162979f89723198cc,"{""inf_count"": 0, ""max"": 374.0, ""mean"": 0.16300706565380096, ""min"": -334.0, ""nan_count"": 0, ""std"": 7.816675186157227, ""zero_count"": 10}","{""inf_count"": 0, ""max"": 20.125, ""mean"": -3.2898856261454057e-06, ""min"": -14.0625, ""nan_count"": 0, ""std"": 1.0001014471054077, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.7.norm1.norm,103,"[1, 41, 1536]",bfloat16,1e-05,False,2ace72c00cba4bf3e37fe1ae4512dea4dbd3281306faaac56f3797fda34fcd6f,811e8119472d3ec44f847482c2feb855fa5e436db946dad421f9cfdf76857f87,"{""inf_count"": 0, ""max"": 412.0, ""mean"": 0.17091578245162964, ""min"": -372.0, ""nan_count"": 0, ""std"": 8.282370567321777, ""zero_count"": 4}","{""inf_count"": 0, ""max"": 20.5, ""mean"": -8.383175554627087e-06, ""min"": -14.0, ""nan_count"": 0, ""std"": 1.000001072883606, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.7.norm3,103,"[1, 41, 1536]",bfloat16,1e-05,False,dca7f3ab34513668a2f7f15ec008d4a92ea29f26314ff3e2901a6d03e61ba63e,567604e9fcd48cf8b8c8b10d9b3fd0b0a4ea05335919cd3a38d8572c525a10fc,"{""inf_count"": 0, ""max"": 400.0, ""mean"": 0.1489923596382141, ""min"": -368.0, ""nan_count"": 0, ""std"": 7.904608726501465, ""zero_count"": 57}","{""inf_count"": 0, ""max"": 20.0, ""mean"": 9.394758308189921e-06, ""min"": -14.1875, ""nan_count"": 0, ""std"": 1.0001428127288818, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.8.norm1.norm,104,"[1, 41, 1536]",bfloat16,1e-05,False,90778f342d9607f54964e67b84cc84f77aa8a5d9e94d3171489e2598b77913ca,6c61ff7f7671c9dba150eacfbed542c13fe64027c9d521fe3acec59f32a20ed8,"{""inf_count"": 0, ""max"": 426.0, ""mean"": 0.150537371635437, ""min"": -386.0, ""nan_count"": 0, ""std"": 8.05748462677002, ""zero_count"": 12}","{""inf_count"": 0, ""max"": 19.625, ""mean"": -8.074491233855952e-06, ""min"": -14.0625, ""nan_count"": 0, ""std"": 0.999911367893219, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.8.norm3,104,"[1, 41, 1536]",bfloat16,1e-05,False,c0341d5785cf908aa1195dce4185589e560676d3d477e8d78394c3e4eb48bb21,980eb59c5a67b4b839442e0ab13fb75743fbbc1f243650409c23d44d239ccd15,"{""inf_count"": 0, ""max"": 428.0, ""mean"": 0.14883208274841309, ""min"": -386.0, ""nan_count"": 0, ""std"": 8.101202964782715, ""zero_count"": 13}","{""inf_count"": 0, ""max"": 19.625, ""mean"": 9.83137397270184e-06, ""min"": -14.0625, ""nan_count"": 0, ""std"": 1.0000405311584473, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.9.norm1.norm,105,"[1, 41, 1536]",bfloat16,1e-05,False,baa632100c0d359db583fd81d28e34662b73716c6632be3c9c2af13a0757fdea,c46fdb08681d5bb64661f59e53b87d662c59006b117b229fa36bc709c290fede,"{""inf_count"": 0, ""max"": 454.0, ""mean"": 0.151223286986351, ""min"": -410.0, ""nan_count"": 0, ""std"": 8.365354537963867, ""zero_count"": 14}","{""inf_count"": 0, ""max"": 19.75, ""mean"": 1.1661672942864243e-06, ""min"": -13.9375, ""nan_count"": 0, ""std"": 0.9999492168426514, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.9.norm3,105,"[1, 41, 1536]",bfloat16,1e-05,False,915d95289eae3f76e005dec87abd5992c36dd95d264e2968acf9b5caa9e131ae,750f8474a1fd1f64600e17e559487b9c6f70fa28e953ef82f0e54e0eb26ccabc,"{""inf_count"": 0, ""max"": 442.0, ""mean"": 0.12574534118175507, ""min"": -404.0, ""nan_count"": 0, ""std"": 8.029908180236816, ""zero_count"": 57}","{""inf_count"": 0, ""max"": 18.875, ""mean"": -1.19887715754885e-06, ""min"": -14.0625, ""nan_count"": 0, ""std"": 0.9999231696128845, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.10.norm1.norm,106,"[1, 41, 1536]",bfloat16,1e-05,False,2de211780a57f73a886acffe5a222f55e0635fab35181401c06fccdb3d8d6c76,b31788094bcc3dbf0b034c47276ce976de91bed5d1dc1a767d57250d41c68946,"{""inf_count"": 0, ""max"": 460.0, ""mean"": 0.1289452165365219, ""min"": -418.0, ""nan_count"": 0, ""std"": 8.198670387268066, ""zero_count"": 19}","{""inf_count"": 0, ""max"": 18.125, ""mean"": 9.152099664788693e-06, ""min"": -13.9375, ""nan_count"": 0, ""std"": 0.9999911785125732, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.10.norm3,106,"[1, 41, 1536]",bfloat16,1e-05,False,2e48664facccd8ce5bdac46f510b19ac9a73c7ca831decef020dfcfac9fcade8,c9eefa1e4f1e1ded0d7f0b8cab1e6c0ac7cca6b6a8e1df6df3f4669e68c639fe,"{""inf_count"": 0, ""max"": 460.0, ""mean"": 0.12478919327259064, ""min"": -418.0, ""nan_count"": 0, ""std"": 8.193136215209961, ""zero_count"": 12}","{""inf_count"": 0, ""max"": 17.875, ""mean"": 5.362600859371014e-06, ""min"": -13.9375, ""nan_count"": 0, ""std"": 0.9999634623527527, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.11.norm1.norm,107,"[1, 41, 1536]",bfloat16,1e-05,False,43f8f2787e87052200811ce98aa42470e37c43a44926084b17dbb0bee979f730,fab057f32815fc2dddd48acb80f3661dbe1e1d0b649840a52e02c610c68311c2,"{""inf_count"": 0, ""max"": 478.0, ""mean"": 0.1208118423819542, ""min"": -432.0, ""nan_count"": 0, ""std"": 8.377211570739746, ""zero_count"": 11}","{""inf_count"": 0, ""max"": 17.125, ""mean"": 5.4963479669822846e-06, ""min"": -13.8125, ""nan_count"": 0, ""std"": 1.0000243186950684, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.11.norm3,107,"[1, 41, 1536]",bfloat16,1e-05,False,4caf8b6e5df14439abe5dece787db9b9f9b632c7cf7278611a849baa9a2796a9,34be322acb00bcf481073dc2ca90aed81d4b9560181154f34b2484a648279771,"{""inf_count"": 0, ""max"": 478.0, ""mean"": 0.1118469387292862, ""min"": -432.0, ""nan_count"": 0, ""std"": 8.32548713684082, ""zero_count"": 17}","{""inf_count"": 0, ""max"": 17.25, ""mean"": -5.912489996262593e-06, ""min"": -13.875, ""nan_count"": 0, ""std"": 0.9999917149543762, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.12.norm1.norm,108,"[1, 41, 1536]",bfloat16,1e-05,False,802a00c3666c3b34ef1960cfb99e7b21c9159a4138c29a95ef17819acfa0c4ec,58f3c653997885effecb8c43f4928182295cc423789b5f411f85143293a602e1,"{""inf_count"": 0, ""max"": 498.0, ""mean"": 0.1034330502152443, ""min"": -446.0, ""nan_count"": 0, ""std"": 8.540793418884277, ""zero_count"": 10}","{""inf_count"": 0, ""max"": 16.875, ""mean"": -1.0627071787894238e-05, ""min"": -14.0625, ""nan_count"": 0, ""std"": 0.9999755024909973, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.12.norm3,108,"[1, 41, 1536]",bfloat16,1e-05,False,f867ef195260c86a489376a3c1e48e99fadcf4ce469455021df14e4d5ea826ba,9e956d5b87b549d71b7cef579b5e71fb62dd192fe6ee1d9d8eb4cd33f690eeb2,"{""inf_count"": 0, ""max"": 498.0, ""mean"": 0.10683764517307281, ""min"": -446.0, ""nan_count"": 0, ""std"": 8.558749198913574, ""zero_count"": 15}","{""inf_count"": 0, ""max"": 17.0, ""mean"": -1.9717992927326122e-06, ""min"": -13.9375, ""nan_count"": 0, ""std"": 1.0000089406967163, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.13.norm1.norm,109,"[1, 41, 1536]",bfloat16,1e-05,False,b24335f50dc7d45db631aeda18011e1ed57426ee70a36a27e4df3e8ab28a65a9,04fe6413583c74f58a81fc1046cb85087bff9552df61da08a9246b301c29758e,"{""inf_count"": 0, ""max"": 516.0, ""mean"": 0.10059165954589844, ""min"": -460.0, ""nan_count"": 0, ""std"": 8.834283828735352, ""zero_count"": 16}","{""inf_count"": 0, ""max"": 17.0, ""mean"": -7.120089776435634e-06, ""min"": -13.9375, ""nan_count"": 0, ""std"": 0.9999897480010986, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.13.norm3,109,"[1, 41, 1536]",bfloat16,1e-05,False,1adcd38fddb843131a57f0abada56664088e3073bc5ae8a167fb69c98feea3fd,1c4b010bbefe27979229de2686e7e397392597abed9457632a1f5fe77d5554a3,"{""inf_count"": 0, ""max"": 520.0, ""mean"": 0.10615471005439758, ""min"": -460.0, ""nan_count"": 0, ""std"": 8.844825744628906, ""zero_count"": 26}","{""inf_count"": 0, ""max"": 17.375, ""mean"": 3.453192675806349e-06, ""min"": -14.0, ""nan_count"": 0, ""std"": 0.9999589920043945, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.14.norm1.norm,110,"[1, 41, 1536]",bfloat16,1e-05,False,34776b757f410918424508581f82176e6c56ccba7738781e46ccaa3c71b42a66,c0e16a9a12c6168cab5c987699c8496d49569ad8cf754b35d648455fcac1de20,"{""inf_count"": 0, ""max"": 540.0, ""mean"": 0.10327935218811035, ""min"": -470.0, ""nan_count"": 0, ""std"": 9.087735176086426, ""zero_count"": 7}","{""inf_count"": 0, ""max"": 16.75, ""mean"": 1.5991489590305719e-06, ""min"": -14.0, ""nan_count"": 0, ""std"": 1.0000001192092896, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.14.norm3,110,"[1, 41, 1536]",bfloat16,1e-05,False,6d3a53808c290eef4a4eab89fbaba7d226db92eeecb07e89e40479ffd8bbf895,f5a49d5740214e5e84b2640b9c2440f4b0d1d8127da41f0592f8406d7d613054,"{""inf_count"": 0, ""max"": 540.0, ""mean"": 0.10510501265525818, ""min"": -470.0, ""nan_count"": 0, ""std"": 9.095444679260254, ""zero_count"": 8}","{""inf_count"": 0, ""max"": 16.75, ""mean"": -6.935460987733677e-06, ""min"": -13.9375, ""nan_count"": 0, ""std"": 0.9999514222145081, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.15.norm1.norm,111,"[1, 41, 1536]",bfloat16,1e-05,False,2772845b0956fda14fe24e3ac32e7804398d1e6f3694eac1b7c955ea6f739d37,2c7bc5582a7300644d4110365386e4e910276973cb6a74c35a0eb4408827a097,"{""inf_count"": 0, ""max"": 564.0, ""mean"": 0.10631520301103592, ""min"": -486.0, ""nan_count"": 0, ""std"": 9.465998649597168, ""zero_count"": 11}","{""inf_count"": 0, ""max"": 16.25, ""mean"": -1.0906680472544394e-05, ""min"": -13.8125, ""nan_count"": 0, ""std"": 0.9999691843986511, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.15.norm3,111,"[1, 41, 1536]",bfloat16,1e-05,False,e8fd842d27fea528d5528b4effa49120cd7bc71e1b51b2a04f3c1e65fc598f99,0f2e50d4fa28d3318dac8f84c8b58e5dd30be51e87426f346d52c047c9ce4760,"{""inf_count"": 0, ""max"": 572.0, ""mean"": 0.10689898580312729, ""min"": -486.0, ""nan_count"": 0, ""std"": 9.532027244567871, ""zero_count"": 17}","{""inf_count"": 0, ""max"": 17.0, ""mean"": -3.7659958707081387e-06, ""min"": -13.5, ""nan_count"": 0, ""std"": 0.9998916983604431, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.16.norm1.norm,112,"[1, 41, 1536]",bfloat16,1e-05,False,00f40ba0760fd462d5fecedee61fe31ef8d78b28e605ffd9ff0266f6b600d5c3,2c0ba4e6d9a87d89bcb3d602ee8036fd2e587086345955df4c73d42b8307ff31,"{""inf_count"": 0, ""max"": 600.0, ""mean"": 0.0961107388138771, ""min"": -500.0, ""nan_count"": 0, ""std"": 9.893327713012695, ""zero_count"": 6}","{""inf_count"": 0, ""max"": 16.375, ""mean"": -6.1981563703739084e-06, ""min"": -13.4375, ""nan_count"": 0, ""std"": 0.9999584555625916, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.16.norm3,112,"[1, 41, 1536]",bfloat16,1e-05,False,44f04b36674dd2499ae7a07f6696fa01256e9f75f1d495bd2fff6f7cbe2193a5,de31e01b29741fe01c72dd87bfd79a0d699d629aaf76564fba6eab7a99178423,"{""inf_count"": 0, ""max"": 604.0, ""mean"": 0.10172386467456818, ""min"": -500.0, ""nan_count"": 0, ""std"": 9.925524711608887, ""zero_count"": 14}","{""inf_count"": 0, ""max"": 16.75, ""mean"": -3.950867267121794e-06, ""min"": -13.3125, ""nan_count"": 0, ""std"": 1.0000187158584595, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.17.norm1.norm,113,"[1, 41, 1536]",bfloat16,1e-05,False,80fb36a0af6b1848777f524da5ee9e55a530436e5374438ca000d08c4fa42a0c,6a16e6db8ffee0db095bb90ff6601029b5a0fde9d24d1814856370754c62484f,"{""inf_count"": 0, ""max"": 628.0, ""mean"": 0.0990130826830864, ""min"": -512.0, ""nan_count"": 0, ""std"": 10.275735855102539, ""zero_count"": 10}","{""inf_count"": 0, ""max"": 17.0, ""mean"": -1.9051680055781617e-06, ""min"": -13.375, ""nan_count"": 0, ""std"": 1.0000135898590088, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.17.norm3,113,"[1, 41, 1536]",bfloat16,1e-05,False,dba717160d3e52e2283d7b09669953f3c974a3fd1e1857e3f507c551f32d58b1,5ef23a1b02dcbe0652149329885ae8e2b7efa36521a4973e8061f9450d09f869,"{""inf_count"": 0, ""max"": 628.0, ""mean"": 0.11527341604232788, ""min"": -512.0, ""nan_count"": 0, ""std"": 10.293611526489258, ""zero_count"": 14}","{""inf_count"": 0, ""max"": 16.875, ""mean"": -9.867233529803343e-06, ""min"": -13.25, ""nan_count"": 0, ""std"": 1.000028133392334, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.18.norm1.norm,114,"[1, 41, 1536]",bfloat16,1e-05,False,f96eeb41c3ce2d4908f9c12ad08774250372b91050271e4d7a612a788a682d21,bb33b362ac60ddad1c3fbe358cc591717237a2b27d0fb267dd39e16545145907,"{""inf_count"": 0, ""max"": 656.0, ""mean"": 0.1064801961183548, ""min"": -520.0, ""nan_count"": 0, ""std"": 10.613819122314453, ""zero_count"": 10}","{""inf_count"": 0, ""max"": 15.9375, ""mean"": -1.940179572557099e-05, ""min"": -13.625, ""nan_count"": 0, ""std"": 0.9999859929084778, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.18.norm3,114,"[1, 41, 1536]",bfloat16,1e-05,False,e49337d440534d1a9c559c7c089905963d2dd5bedf22cd0193508f98e469676c,6d60b36106ee120b124d8503146d32b165a387637e5bd1787a8919d5448786f0,"{""inf_count"": 0, ""max"": 656.0, ""mean"": 0.10657211393117905, ""min"": -520.0, ""nan_count"": 0, ""std"": 10.62364387512207, ""zero_count"": 6}","{""inf_count"": 0, ""max"": 16.0, ""mean"": -1.7423455574316904e-05, ""min"": -13.5, ""nan_count"": 0, ""std"": 0.9999774694442749, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.19.norm1.norm,115,"[1, 41, 1536]",bfloat16,1e-05,False,a4cd5750f09b9a4b6ce5418918f455b17f5a1fca39ff7ab2a1b15da9e8bad91c,e154d85abf4896e1c665d7e7d31acf0427e8ae111d7fe787c6cfae45c0c57d59,"{""inf_count"": 0, ""max"": 680.0, ""mean"": 0.10725408792495728, ""min"": -528.0, ""nan_count"": 0, ""std"": 10.988129615783691, ""zero_count"": 5}","{""inf_count"": 0, ""max"": 15.6875, ""mean"": 9.004420462588314e-06, ""min"": -13.6875, ""nan_count"": 0, ""std"": 0.9999468922615051, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.19.norm3,115,"[1, 41, 1536]",bfloat16,1e-05,False,cba97aff5bcd3d5ba9a9661a5a66aa60b0796e2972991d25b70362009a3a8f4b,b08506e3a14e90d9db30a61c4019409cba1f1394335a49d318f2dea8455d33c3,"{""inf_count"": 0, ""max"": 684.0, ""mean"": 0.10767141729593277, ""min"": -528.0, ""nan_count"": 0, ""std"": 11.034566879272461, ""zero_count"": 16}","{""inf_count"": 0, ""max"": 15.875, ""mean"": -1.682159381743986e-05, ""min"": -13.5, ""nan_count"": 0, ""std"": 1.0000284910202026, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.20.norm1.norm,116,"[1, 41, 1536]",bfloat16,1e-05,False,5149ee3097739d9b01c7457e3b42ad9e6a91d96e0d156e5e10397e2e25b19a2b,4a4c5bcf0dac6588a9c06811f2fa3fa5f8ebb5bbfff36aff53a51a4124b40a36,"{""inf_count"": 0, ""max"": 716.0, ""mean"": 0.11313117295503616, ""min"": -544.0, ""nan_count"": 0, ""std"": 11.629429817199707, ""zero_count"": 10}","{""inf_count"": 0, ""max"": 15.8125, ""mean"": 4.044877641717903e-06, ""min"": -13.3125, ""nan_count"": 0, ""std"": 0.9999892115592957, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.20.norm3,116,"[1, 41, 1536]",bfloat16,1e-05,False,d647b5634fe51961e741e9af8e85f5c16b774cc94297c43f6e66216120910b1e,1d3d89b285a49596d3d6f55d6f43fa5b6fb078b249ab6e36ef69b391bab6276a,"{""inf_count"": 0, ""max"": 720.0, ""mean"": 0.11912330240011215, ""min"": -544.0, ""nan_count"": 0, ""std"": 11.67940616607666, ""zero_count"": 15}","{""inf_count"": 0, ""max"": 16.0, ""mean"": 9.486830094829202e-06, ""min"": -13.125, ""nan_count"": 0, ""std"": 1.0000343322753906, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.21.norm1.norm,117,"[1, 41, 1536]",bfloat16,1e-05,False,d8f02ce9834f859ced375133126de4d21344a4d55353d5c7ec506c22d3819df0,da3d2479aff74f2b3af7682f5fdfb6156dfaae068630031ca90665f083dce8be,"{""inf_count"": 0, ""max"": 748.0, ""mean"": 0.11759089678525925, ""min"": -556.0, ""nan_count"": 0, ""std"": 12.208930015563965, ""zero_count"": 14}","{""inf_count"": 0, ""max"": 15.6875, ""mean"": -2.564453552622581e-06, ""min"": -13.0625, ""nan_count"": 0, ""std"": 0.9999337792396545, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.21.norm3,117,"[1, 41, 1536]",bfloat16,1e-05,False,f4e8962b069135f368e76ad00ec8b59904ed97186b2cc8cf3b1647a9e102ec8a,701d3f778a1babc9a8cc5116aa33bf1f2194a0c9c1f01b419a3c4042ba54b881,"{""inf_count"": 0, ""max"": 752.0, ""mean"": 0.12185895442962646, ""min"": -556.0, ""nan_count"": 0, ""std"": 12.27251148223877, ""zero_count"": 17}","{""inf_count"": 0, ""max"": 15.875, ""mean"": -7.805785571690649e-06, ""min"": -12.8125, ""nan_count"": 0, ""std"": 0.9999235272407532, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.22.norm1.norm,118,"[1, 41, 1536]",bfloat16,1e-05,False,97a05273185ffe8b5def31ebe0774b8ff6a6d9bc31793b8d5ed04194b9df368c,60e5bf682da90d86d75adf5f5bbc4da0b8a2db2640146d938438e54f27f726a4,"{""inf_count"": 0, ""max"": 784.0, ""mean"": 0.14217206835746765, ""min"": -576.0, ""nan_count"": 0, ""std"": 13.113605499267578, ""zero_count"": 17}","{""inf_count"": 0, ""max"": 15.125, ""mean"": 3.1138581562117906e-06, ""min"": -12.75, ""nan_count"": 0, ""std"": 1.0000849962234497, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.22.norm3,118,"[1, 41, 1536]",bfloat16,1e-05,False,98da430636c7753b51b9a58d4bf6527f65d7fca9bff4992da7ff138619633980,bdc4a43c85e75f12dc0b90ef34b07a569a27ec646f4457c9293a8a2a0a621e51,"{""inf_count"": 0, ""max"": 784.0, ""mean"": 0.1432352215051651, ""min"": -576.0, ""nan_count"": 0, ""std"": 13.113018035888672, ""zero_count"": 10}","{""inf_count"": 0, ""max"": 15.125, ""mean"": 1.2050556961185066e-06, ""min"": -12.75, ""nan_count"": 0, ""std"": 1.000031590461731, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.23.norm1.norm,119,"[1, 41, 1536]",bfloat16,1e-05,False,4899e5198174d0218d55918dcc4c46d813435df61d86874d4068d62d5a5d23f4,4960d6d162cb15074b1419b7c81d668cb95db29fe9e200f9fcf98f770d99e222,"{""inf_count"": 0, ""max"": 808.0, ""mean"": 0.1733216941356659, ""min"": -592.0, ""nan_count"": 0, ""std"": 13.963040351867676, ""zero_count"": 16}","{""inf_count"": 0, ""max"": 14.625, ""mean"": -1.4753361483599292e-06, ""min"": -12.6875, ""nan_count"": 0, ""std"": 1.000054955482483, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.23.norm3,119,"[1, 41, 1536]",bfloat16,1e-05,False,5b7bb5540d78eeb8d776beab01decd3b0ba971dd32a782928f550c10196f9b6b,24527e1534799d0a068bc9183cb4611d342d8bd1c8a76ec530019d29523c0c24,"{""inf_count"": 0, ""max"": 808.0, ""mean"": 0.1703324168920517, ""min"": -592.0, ""nan_count"": 0, ""std"": 13.983816146850586, ""zero_count"": 16}","{""inf_count"": 0, ""max"": 14.625, ""mean"": 9.181599125440698e-06, ""min"": -12.375, ""nan_count"": 0, ""std"": 1.0000133514404297, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.24.norm1.norm,120,"[1, 41, 1536]",bfloat16,1e-05,False,51ef3f2aeddd5f3d7083a282d091dbff1f74ff25c40d9f23c93744282fa201c3,d4c3fbd7a2abe976d39ecd4561f683d825233ad2b8cbc78ead2d6810dc4b849e,"{""inf_count"": 0, ""max"": 836.0, ""mean"": 0.24613791704177856, ""min"": -612.0, ""nan_count"": 0, ""std"": 15.340912818908691, ""zero_count"": 15}","{""inf_count"": 0, ""max"": 14.0625, ""mean"": -2.215790573245613e-06, ""min"": -12.0625, ""nan_count"": 0, ""std"": 1.0000314712524414, ""zero_count"": 0}"
action_dit_norm3,action_head.model.transformer_blocks.24.norm3,120,"[1, 41, 1536]",bfloat16,1e-05,False,7636cfca308877a6da3ffb7a94b91347360478208c1946aa21aeb421571b6be6,1c7bfed4da76ef98e1a977f67abb01740c12e5130c705b6ce036b7c7538a5026,"{""inf_count"": 0, ""max"": 836.0, ""mean"": 0.2474445104598999, ""min"": -612.0, ""nan_count"": 0, ""std"": 15.35042953491211, ""zero_count"": 13}","{""inf_count"": 0, ""max"": 14.0625, ""mean"": -6.675235653119671e-08, ""min"": -12.0, ""nan_count"": 0, ""std"": 1.0000728368759155, ""zero_count"": 0}"
action_dit_adaln_norm1,action_head.model.transformer_blocks.25.norm1.norm,121,"[1, 41, 1536]",bfloat16,1e-05,False,14858b39c9e72cc71815cdb63c94f7e3e51268526d94ba0e6cca7727d8d0821d,8fbc2aff1b2543ba9a353c40f4378146ed49c33bc903b8fcf375b383ef65d2fd,"{""inf_count"": 0, ""max"": 856.0, ""mean"": 0.34898486733436584, ""min"": -632.0, ""nan_count"": 0, ""std"": 16.914764404296875, ""zero_count"": 11}","{""inf_count"": 0, ""max"": 13.5625, ""mean"": 6.8129807004879694e-06, ""min"": -10.75, ""nan_count"": 0, ""std"": 1.0000426769256592, ""zero_count"": 0}"
